name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;1018;0;1042;3157;1929;3157;1905;0
header;201;195;201;230;1907;230;1907;195
A;1036;261;1036;294;1063;294;1063;261
A;1774;526;1774;553;1788;553;1788;526
A;1776;593;1776;598;1781;598;1781;593
B;1044;948;1044;980;1066;980;1066;948
A;1842;1048;1842;1060;1847;1060;1847;1048
A;1700;1348;1700;1353;1706;1353;1706;1348
A;1185;1494;1185;1500;1190;1500;1190;1494
C;1040;1630;1040;1664;1061;1664;1061;1630
A;1550;1739;1550;1765;1563;1765;1563;1739
A;1638;1836;1638;1843;1643;1843;1643;1836
A;1652;1958;1652;1958;1652;1958;1652;1958
A;1053;2176;1053;2183;1063;2183;1063;2176
D;1041;2317;1041;2350;1065;2350;1065;2317
A;1825;2550;1825;2576;1839;2576;1839;2550
